"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1758217;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS";"Federal Ministry of Education and Research";"11";"140";"Exchanges with Other Countries in the Field of Vocational Education and Training and Scholarships";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2013-06-01";"2016-05-31";"Collaborative project - Exporting vocational training in urban water management to India (BIBS), Sub-project - Service engineering for vocational training exports to India in the field of urban water management (SEBIBS) - Knowledge Transfer";"2013-05-28";"";0.133131;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758872;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2013-06-01";"2016-05-31";"CLIENT India - Joint project WaLUE -Water Losses in Urban Environment, Sub-project A - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";"";0.168233;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758873;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2013-06-01";"2016-05-31";"WaLUE - Water Losses in Urban Environment, Project input KIT -Evaluation of the impacts of water losses considering sustainability criteria - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-23";"";0.0927151;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758875;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other";"Other";"2013-06-01";"2016-05-31";"CLIENT India - Joint project WaLUE -Water Losses in Urban Environment, Sub-project C - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";"";0.0489261;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758876;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other";"Other";"2013-06-01";"2016-05-31";"CLIENT India - Joint projekt WaLUE -Water Losses in Urban Environment, Sub-project D - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";"";0.0892792;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758877;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other";"Other";"2013-06-01";"2016-05-31";"WaLUE - Water Losses in Urban Environment. Wilo Part -Pressure and energy management through pump control - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-04-24";"";0.0424346;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1758878;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"WATER SUPPLY";"Federal Ministry of Education and Research";"11";"140";"Water Supply";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other";"Other";"2013-06-01";"2016-05-31";"CLIENT India collaborative project WaLUE -Water Losses in Urban Environment, Sub-project F - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2013-05-31";"";0.010783;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1759450;"Germany";"Tanzania";"5";"282";"LDCs";0.0247157;-0.0;"STRENGTHENING OF THE RELATIONSHIP OF HAMBURG WITH DAR ES SALAAM";"City State of Hamburg";"11";"140";"Strengthening of the relationship of Hamburg with Dar es Salaam";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"City State of Hamburg";"2014-01-01";"2014-12-31";"Strengthening of the relationship of Hamburg with Dar es Salaam, representative of Hanburg in Dar es Salaam";"2014-01-01";"";0.0247157;0.0;0.0;49959822.0;947300.0;0.0;0.0;49959822.0;947300.0
1759483;"Germany";"Rwanda";"5";"266";"LDCs";0.0;-0.0;"OPTIMIZATION OF WATER SUPPLY USING PERFORMANCE INDICATORS";"City State of Hamburg";"11";"140";"Optimization of Water Supply Using Performance Indicators";"Water supply - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"City State of Hamburg";"2013-01-01";"2015-12-31";"To contribute to enhanced and secured long-term supply of clean drinking water to the population of Rwanda by implementation of modern optimization strategies for public water supply based on capacity building and enhancement of technical efficiency";"2012-12-03";"";0.0498468;0.0;0.0;10549678.0;26340.0;0.0;0.0;10549678.0;26340.0
1759484;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"WATER UTILITY PARTNERSHIP FOR SUSTAINABLE SERVICE DELIVERY IN DAR ES SALAAM";"City State of Hamburg";"11";"140";"Water Utility Partnership for sustainable service delivery in Dar es Salaam";"Sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"City State of Hamburg";"2012-02-01";"2015-02-01";"Improved water supply and sanitation in peri-urban and urban areas in Dar es Salaam and Tanzania";"2012-01-25";"";0.124617;0.0;0.0;47052481.0;947300.0;0.0;0.0;47052481.0;947300.0
1760594;"Germany";"Uganda";"5";"285";"LDCs";0.00508811;-0.0;"BRIQUETTE PRODUCTION FROM WASTE FOR ENERGY- AND INCOME SAVING";"Federal State of Baden-Württemberg";"11";"140";"Briquette production from waste for energy- and income saving";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-11-15";"2015-11-15";"Briquette production from waste for energy- and income saving";"2014-12-31";"";0.00508811;0.0;0.0;36912148.0;241550.0;0.0;0.0;36912148.0;241550.0
1760597;"Germany";"Ethiopia";"5";"238";"LDCs";0.0249234;-0.0;"SOLAR WATER PUMP FOR THE SOLAR VILLAGE ARSO AMBA";"Federal State of Baden-Württemberg";"11";"140";"Solar water pump for the solar village Arso Amba";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-11-15";"2015-07-15";"Sustainable water supply for a village community";"2014-10-24";"";0.0249234;0.0;0.0;98094253.0;1104300.0;0.0;0.0;98094253.0;1104300.0
1761158;"Germany";"India";"5";"645";"LMICs";0.0;-0.0;"EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA  WASTE MANAGEMENT  IN BAVARIA";"Federal State of Bavaria";"11";"140";"Expert information seminar for specialists and executive staff from India  waste management  in Bavaria";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2013-05-12";"2013-05-18";"co-financing of preparation and execution of an expert seminar";"2013-04-15";"";0.00120339;0.0;0.0;1280846129.0;3287260.0;0.0;0.0;1280846129.0;3287260.0
1761178;"Germany";"India";"5";"645";"LMICs";0.0623085;-0.0;"EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA   SEWAGE WATER AND WASTE MANAGEMENT  IN BAVARIA";"Federal State of Bavaria";"11";"140";"Expert information seminar for specialists and executive staff from India   sewage water and waste management  in Bavaria";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2014-07-20";"2014-07-27";"co-financing of preparation and execution of an expert seminar";"2014-05-16";"";0.0423698;0.0;0.0;1295604184.0;3287259.0625;0.0;0.0;1295604184.0;3287259.0625
1761195;"Germany";"India";"5";"645";"LMICs";0.0498468;-0.0;"FOLLOW-UP-SEMINAR  SEWAGE WATER AND WASTE MANAGEMENT  FOR SPECIALISTS AND EXECUTIVE STAFF FROM INDIA IN KARNATAKA";"Federal State of Bavaria";"11";"140";"Follow-up-seminar  sewage water and waste management  for specialists and executive staff from India in Karnataka";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2015-01-24";"2015-01-30";"co-financing of preparation and execution of an expert seminar";"2014-12-10";"";0.0249234;0.0;0.0;1295604184.0;3287259.0625;0.0;0.0;1295604184.0;3287259.0625
1842863;"Germany";"Lebanon";"5";"555";"UMICs";0.0;-0.0;"WASTEWATER PROJECT AL GHADIR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Wastewater Project Al Ghadir";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2011-07-22";"2014-07-21";"The project aims at improving sewage disposal, rehabilitate drinking water supply, and protecting the Jeita spring.";"2005-08-22";"";2.1486;0.0;0.0;4698763.0;10450.0;0.0;0.0;4698763.0;10450.0
1843123;"Germany";"Egypt";"5";"142";"LMICs";0.0;-0.0;"WASTE WATER AMRIYA AND ALEXANDRIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Waste Water Amriya and Alexandria";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2000-09-29";"2003-09-29";"Financial contribution shall improve waste water disposal in order to decrease health threats from poor sanitation.";"1998-12-22";"";5.79715;0.0;0.0;66200269.0;1001450.0;0.0;0.0;66200269.0;1001450.0
1843325;"Germany";"Egypt";"5";"142";"LMICs";0.0;-0.0;"NAGA HAMMADI(ENVIRONMENTAL PROJECT)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Naga Hammadi(Environmental Project)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-12-02";"2017-12-01";"Procurement and installation of various equipment (necessary for proper operation) and, to a limited scope only, the rehabilitation of the water supply networks as well as advisory services.";"2010-12-13";"";0.498572;0.0;0.0;82761235.0;1001450.0;0.0;0.0;82761235.0;1001450.0
1843450;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER SUPPLY MBEYA,PH. I";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply Mbeya,Ph. I";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2003-03-05";"2006-03-04";"Urban Water Supply Mbeya,Ph. I";"2002-11-21";"";0.0106242;0.0;0.0;35334788.0;947300.0;0.0;0.0;35334788.0;947300.0
1843843;"Germany";"Bolivia";"5";"428";"LMICs";0.0;-0.0;"WATER SUPPLY AND SEWAGE DISPOSAL";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply and Sewage Disposal";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-08-15";"2017-08-14";"Financial contribution includes rehabilitation and extension of water supply and sewage disposal in 7 small Bolivian towns.";"2010-06-10";"";0.678302;0.0;0.0;10048590.0;1098580.0;0.0;0.0;10048590.0;1098580.0
1844065;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"WATER SUPPLY PROGRAMME PHASE I";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply Programme Phase I";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2005-10-07";"2008-10-06";"Several measures into the water sector in Tanzania - water distribution systems in regional centers, rural and urban drinking water supply, sewage and waste disposal.";"2003-07-30";"";0.00612301;0.0;0.0;36337782.0;947300.0;0.0;0.0;36337782.0;947300.0
1844152;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER SUPPLY II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2005-12-01";"2008-11-30";"Urban Water Supply II";"2005-07-12";"";0.169644;0.0;0.0;38450320.0;947300.0;0.0;0.0;38450320.0;947300.0
1844223;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER SUPPLY MBEYA, PH I, BM";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply Mbeya, Ph I, BM";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2003-03-05";"2006-03-04";"Urban Water Supply Mbeya, Ph I, BM";"2002-11-21";"";0.00621686;0.0;0.0;35334788.0;947300.0;0.0;0.0;35334788.0;947300.0
1844259;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER SUPPLY SONGEA PH. II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply Songea Ph. II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2005-01-21";"2008-01-21";"Urban Water Supply Songea Ph. II";"2004-05-04";"";0.0555543;0.0;0.0;37379767.0;947300.0;0.0;0.0;37379767.0;947300.0
1844320;"Germany";"Bolivia";"5";"428";"LMICs";0.0;-0.0;"DRINKING WATER SUPPLY AND SANITATION GUADALQUIVIR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"13";"140";"Drinking Water Supply and Sanitation Guadalquivir";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-05-28";"2017-05-27";"Financial contribution shall help to achieve an access to clean drinking water for the entire population as well as improve sewage disposal in order to reduce intake of pathogenic water.";"2011-11-03";"";0.388296;0.0;0.0;10212954.0;1098580.0;0.0;0.0;10212954.0;1098580.0
1844445;"Germany";"Burundi";"5";"228";"LDCs";0.0;-0.0;"PROGRAMM D EAU";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programm d Eau";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2006-04-10";"2009-04-09";"Programm d Eau";"2005-11-29";"";1.64882;0.0;0.0;7364862.0;27830.0;0.0;0.0;7364862.0;27830.0
1844465;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"RURAL WATER SUPPLY HAI DISTRICT IV";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Rural Water Supply Hai District IV";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2005-07-26";"2008-07-25";"Rural Water Supply Hai District IV";"2003-11-21";"";0.00489404;0.0;0.0;36337782.0;947300.0;0.0;0.0;36337782.0;947300.0
1844489;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"URBAN WATER SUPPLY SONGEA PH. II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Urban Water Supply Songea Ph. II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2005-01-21";"2008-01-21";"Urban Water Supply Songea Ph. II";"2004-05-04";"";0.00477026;0.0;0.0;37379767.0;947300.0;0.0;0.0;37379767.0;947300.0
1844931;"Germany";"Tanzania";"5";"282";"LDCs";0.0;-0.0;"MOSHI RURAL DISTRICT WATER SUPPLY PROGRAMME";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Moshi Rural District Water Supply Programme";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2007-04-18";"2010-04-17";"Rehabilitation and extension of the water supply network in the Kirua Kahe Project area.";"2007-02-23";"";0.0427827;0.0;0.0;40681414.0;947300.0;0.0;0.0;40681414.0;947300.0
