DonorName,RecipientName,IncomegroupName,USD_Commitment_Defl,USD_Received_Defl,ShortDescription,ChannelName,ChannelReportedName,CommitmentDate
Germany,India,LMICs,0.0316967,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-12-31
Germany,Ethiopia,LDCs,0.0239619,0.0,WATER SUPPLY IN YANBELI.,Donor country-based NGO,Donor country-based NGO,2017-11-08
Germany,Uganda,LDCs,0.179714,0.0,"INCREASED ACCESS TO WATER SUPPLY, IMPROVED HYGIENE AND ADEQUATE SANITATION FOR FISHER COMMUNITIES AT LAKE VICTORIA, MUKONO DISTRICT, UGANDA","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2017-01-24
Germany,Tanzania,LDCs,0.220383,0.0,SUPPORT OF THE WATER SECTOR'S DEVELOPMENT,Public corporations,GIZ,2017-12-31
Germany,Egypt,LMICs,0.118602,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-07-19
Germany,India,LMICs,0.0467744,0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-12-31
Germany,India,LMICs,0.176359,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-05-31
Germany,India,LMICs,0.069124,0.0,SMART WATER FUTURE INDIA - SWF INDIA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-10-27
Germany,Burundi,LDCs,14.3771,0.0,SECTOR PROGRAM WATER AND SANITATION,Public corporations,GIZ,2017-10-24
Germany,India,LMICs,0.155209,0.0,SMART WATER FUTURE INDIA - SWF INDIA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-10-27
Germany,Burundi,LDCs,5.99046,0.0,"WATER, SANITATION AND HYGIENE PROJECT IN BURUNDI",International NGO,International Rescue Committee (IRC),2017-12-15
Germany,Egypt,LMICs,2.3961900000000003,0.0,CP - WATER SUPPLY AND WASTEWATER MANAGEMENT,Public corporations,GIZ,2017-12-31
Germany,Lebanon,UMICs,0.127681,0.0,BIWAC - STRENGTHENING OF REGIONAL WATER SUPPLIERS THROUGH INCLUSION OF THE BAVARIAN WATER MANAGEMENT ADMINISTRATION,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-12-31
Germany,India,LMICs,0.0550406,0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-12-31
Germany,India,LMICs,0.143358,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-04-27
Germany,Uganda,LDCs,5.39142,0.0,REFORM OF THE URBAN WATER AND SANITATION SECTOR,Public corporations,GIZ,2017-07-26
Germany,Kenya,LMICs,0.8985700000000001,0.0,"INCREASING RESILIENCE OF SMALL HOLDER FARMERS TO CLIMATE CHANGE THROUGH IMPROVED ACCESS TO SAFE WATER, SOIL REHABILITATION AND REFORESTATION","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2017-11-10
Germany,Bolivia,LMICs,3.47447,0.0,PERIAGUA - PROGRAM FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS II,Public corporations,GIZ,2017-12-31
Germany,Bolivia,LMICs,0.24393,0.0,PROMOTION OF THE QUALITY INFRASTRUCTURE TO SUPPORT THE MEASUREMENT OF CONSUMPTION AND QUALITY OF DRINKING WATER AND WASTE WATER,Central Government,Central Government,2017-01-01
Germany,Kenya,LMICs,0.119204,0.0,SECOND GERMAN-KENYAN WATER WEEK,Donor Government,Donor Government,2017-08-30
Germany,Ethiopia,LDCs,3.5942800000000004,0.0,IMPROVEMENT OF THE WATER SUPPLY IN REFUGEE CAMPS AND TAKING UP MUNICIPALITIES IN BENISHANGUL-GUMUZ,United Nations Children's Fund,United Nations Children's Fund (UNICEF),2017-10-06
Germany,India,LMICs,0.0685043,0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2017-12-31
Germany,Kenya,LMICs,0.0554118,0.0,EXPERT INFORMATION SEMINAR FOR SPECIALISTS AND EXECUTIVE STAFF FROM KENIA 'WATER SUPPLY' IN BAVARIA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-08-03
Germany,India,LMICs,0.224838,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2017-12-31
Germany,Bolivia,LMICs,0.023515900000000003,0.0,SUSTAINABILITY OF THE STUDENT BOARD IN HOST FAMILIES OF THE GUARANI IN TENTAGUAZU (BOLIVIA),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-12-04
Germany,India,LMICs,0.00729848,0.0,A DYNAMIC INTERACTIVE WATER MAP OF GREATER CHENNAI FACING CLIMATE CHANGE,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2018-09-10
Germany,Bolivia,LMICs,0.0295055,0.0,DEVELOPMENT OF ALTERNATIVES FOR LOCAL CLIMATIC RESILIENCE FROM THE EXPERIENCE OF WATER RESOURCE MANAGEMENT IN THE DISTRICT OF APOLO/BOLIVIA,Developing country-based NGO,Developing country-based NGO,2018-07-24
Germany,Kenya,LMICs,0.940635,0.0,"PROMOTING WATER SUPPLY AND PEACEFUL COMMUNITY DEVELOPMENT IN THE DIOCESE OF MARSABIT, KENYA",Donor country-based NGO,Donor country-based NGO,2018-01-02
Germany,Colombia,UMICs,0.288136,0.0,SAFE DRINKING WATER FOR DISADVANTAGED GROUPS IN RURAL COLOMBIA,"University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2018-08-01
Germany,Kenya,LMICs,0.0295055,0.0,CONSTRUCTION OF COMPOST TOILET IN THE PRIMARY SCHOOL NYASANJA AS PART OF THE EDUCATIONAL WORKS IN KENYA,Donor country-based NGO,Donor country-based NGO,2018-08-27
Germany,Lebanon,UMICs,23.0733,0.0,UNICEF  WASH II,United Nations Children's Fund,United Nations Children's Fund (UNICEF),2018-12-05
Germany,Bangladesh,LDCs,106.22,0.0,CLIMATE CHANGE ADAPTED DRINKING WATER RESOURCES MANAGEMENT,Central Government,Central Government,2018-10-17
Germany,India,LMICs,0.421136,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-07-31
Germany,India,LMICs,0.172097,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-financial corporations,2018-06-20
Germany,India,LMICs,0.0571361,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-01-01
Germany,India,LMICs,0.318659,0.0,CAPACITATING SMALL FARMERS AND THEIR COLLECTIVES ON COPING WITH WATER SCARCITY,Donor country-based NGO,Donor country-based NGO,2018-08-01
Germany,Kenya,LMICs,0.0526561,0.0,EXPERT INFORMATION SEMINAR WATER IN BAVARIA FOR SPECIALISTS AND EXECUTIVE STAFF,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-05-14
Germany,Bangladesh,LDCs,0.0148212,0.0,"WATER AND SANITATION PROGRAM FOR THE POOR CHAR PEOPLE IN FARIDPUR, BANGLADESH",Developing country-based NGO,Developing country-based NGO,2018-08-12
Germany,Kenya,LMICs,0.587749,0.0,"SUPPORT OF A SAFE AND SUSTAINABLY RELIABLE WATER AND SANITATION SUPPLY IN DRY AREAS OF MERU DIOCESE, KENYA",Donor country-based NGO,Donor country-based NGO,2018-11-22
Germany,India,LMICs,0.120093,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-financial corporations,2018-06-21
Germany,Kenya,LMICs,0.129824,0.0,WATER SECTOR REFORM PROGRAMME KENYA,Public corporations,GIZ,2018-12-31
Germany,India,LMICs,0.15094200000000002,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-financial corporations,2018-06-18
Germany,India,LMICs,0.0756108,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Donor country-based NGO,Donor country-based NGO,2018-01-01
Germany,Ethiopia,LDCs,11.8022,0.0,ENLARGEMENT AND OPERATIONAL OPTIMIZATION OF WATER AND SANITATIONFOR REFUGEES AND HOST COMMUNITIES,United Nations Children's Fund,United Nations Children's Fund (UNICEF),2018-11-30
Germany,Lebanon,UMICs,15.3429,0.0,WATER WASTEWATER PROGRAMME FOR HOST COMMUNITIES OF REFUGEES II,Central Government,Central Government,2018-04-11
Germany,Uganda,LDCs,1.29824,0.0,"CONTRIBUTE TU SUSTAINABLY MANAGED LOKERE WATER CATCHMENT AREA THAT SUPPORTS LOCAL LIVELIHOODS AND DEVELOPMENT IN KARAMOOJA, UGANDA",Donor country-based NGO,Donor country-based NGO,2018-10-17
Germany,India,LMICs,0.371797,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-08-06
Germany,Lebanon,UMICs,3.54066,0.0,MANAGEMENT OF GROUNDWATER RESOURCES IN LIBANON,Central Government,Central Government,2018-04-26
Germany,India,LMICs,0.102833,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-financial corporations,2018-08-09
Germany,Lebanon,UMICs,29.5055,0.0,WATER/SANITATION PROGRAM FOR HOST COMMUNITIES OF REFUGEES (ISP 20),Central Government,Central Government,2018-04-11
Germany,India,LMICs,0.0004738,0.0,EXCHANGES WITH OTHER COUNTRIES IN THE FIELD OF VOCATIONAL EDUCATION AND TRAINING AND SCHOLARSHIPS,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-01-01
Germany,India,LMICs,0.262167,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-06-21
Germany,Bangladesh,LDCs,0.0154066,0.0,"SUPPORT FOR INFRASTRUCTURE RECONSTRUCTION AND PROMOTION OF SANITATION PRACTICE IN THE REMOTE COMMUNITY SCHOOLS OF RANGAMATI HILL DISTRICT, BANGLADESH",Developing country-based NGO,Developing country-based NGO,2018-08-12
Germany,Burundi,LDCs,2.36044,0.0,MANAGEMENT AND PROTECTION OF GROUNDWATER RESOURCES III,Central Government,Central Government,2018-11-16
Germany,Uganda,LDCs,9.44176,0.0,WATER SUPPLY AND SANITATION IN REFUGEE HOSTING COMMUNITIES IN UGANDA,Central Government,Central Government,2018-10-23
Germany,Tanzania,LDCs,0.0852654,0.0,CONSTRUCTION OF A COMPOSTING FACILITY FOR MARKET WASTE IN DAR ES SALAAM (KINONDONI MUNICIPAL COUNCIL),Local Government,City State of Hamburg,2018-01-01
Germany,India,LMICs,0.120558,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),Other non-financial corporations,Other non-financial corporations,2018-08-06
Germany,India,LMICs,3.83571,0.0,SUPPORT GANGA REJUVENATION,Public corporations,GIZ,2018-12-31
Germany,Kenya,LMICs,0.295055,0.0,ENHANCED ACCESS TO RELIABLE WATER SUPPLY AND SANITATION FOR SOCIAL AND ECONOMIC DEVELOPMENT THROUGH WATER SHED MANAGEMENT IN LAISAMIS,Donor country-based NGO,Donor country-based NGO,2018-08-01
Germany,Lebanon,UMICs,0.358016,0.0,BIWAC II - TRAINING PROGRAMM FOR EDUCATORS OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-12-31
Germany,India,LMICs,0.0452892,0.0,ADVISORY SERVICES FOR THE IMPLEMENTATION OF THE INDIAN NATIONAL URBAN SANITATION POLICY,Public corporations,GIZ,2018-12-31
Germany,Ethiopia,LDCs,0.0791875,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-10-24
Germany,India,LMICs,141.626,0.0,ENVIRONMENTALLY FRIENDLY URBAN DEVELOPMENT,Central Government,Central Government,2018-12-20
Germany,Kenya,LMICs,0.32965,0.0,BIWAC II - TRAINING PROGRAM FOR EDUCATORS OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION IN KENYA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-12-31
Germany,India,LMICs,0.234711,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-06-22
Germany,Colombia,UMICs,17.7033,0.0,MUNICIPAL ENVIRONMENTAL PROTECTION PROGRAMME I,Central Government,Central Government,2018-12-21
Germany,Uganda,LDCs,0.632598,0.0,"SUPPORT OF WATER SUPPLY, HYGIENE MEASURES AND ENVIRONMENTAL MANAGEMENT IN URBAN SLUMS OF LUBAGA, UGANDA",Donor country-based NGO,Donor country-based NGO,2018-01-02
Germany,India,LMICs,0.15643900000000002,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-01-01
Germany,Bolivia,LMICs,18.7687,0.0,PERIURBAN PROGRAM PHASE II,Central Government,Central Government,2018-06-28
Germany,Bolivia,LMICs,0.250188,0.0,PROMOTION OF THE QUALITY INFRASTRUCTURE (QI) TO SUPPORT THE MEASUREMENT OF CONSUMPTION AND QUALITY OF DRINKING WATER AND WASTE WATER,Central Government,Central Government,2018-01-01
Germany,Bolivia,LMICs,7.5534,0.0,INTEGRATED RURAL DEVELOPMENT IN WATERSHEDS,Public corporations,GIZ,2018-02-21
Germany,India,LMICs,0.0230851,0.0,DEVELOPMENT OF SUSTAINABLE WATER TECHNOLOGIES,"University, college or other teaching institution, research institute or think-tank",Higher education institution,2018-01-01
Germany,India,LMICs,0.0550725,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2018-01-01
Germany,Bolivia,LMICs,0.0295055,0.0,UPGRADING OF THE HIGH ANDEAN BOGS AS CARBON SINKS AND WATER REGULATORS IN HAMPATURI AND LA PAZ,Developing country-based NGO,Developing country-based NGO,2018-07-31
Germany,Bolivia,LMICs,2.36044,0.0,IMPLEMENTATION OF AGENDA 2030 IN BOLIVA,Public corporations,GIZ,2018-10-22
Germany,Tanzania,LDCs,28.9508,0.0,CLIMATE-ADAPTED WATER AND SANITATION IN REGIONAL CENTERS,Central Government,Central Government,2019-05-03
Germany,Bolivia,LMICs,1.15803,0.0,PROGRAMA AGUA POTABLE Y ALCANTARILLADO SUCRE IV - MEDIDA COMPLEMENTARIA,Central Government,Central Government,2019-10-31
Germany,India,LMICs,0.5767,0.0,SUSTAINING LIVELIHOODS OF POOR THROUGH COLLECTIVE APPROACHES AND REBUILDING WATER INFRASTUCTURE IN ANDHRA PRADESH,Donor country-based NGO,Donor country-based NGO,2019-03-28
Germany,Uganda,LDCs,0.428472,0.0,PROMOTING RESTORATION AND PROTECTION OF RIVER RWIZI SYSTEMS AND CATCHMENT AREA,Donor country-based NGO,Donor country-based NGO,2019-08-29
Germany,Uganda,LDCs,0.602176,0.0,"SUPPORTING WOMEN GROUPS TO IMPROVE RESILIENCE AND ADAPTATION TO THE EFFECTS OF CLIMATE CHANGE IN SOUTH WEST UGANDA, CONTINUATION",Donor country-based NGO,Donor country-based NGO,2019-11-28
Germany,Rwanda,LDCs,0.0388392,0.0,WATER SUPPLY WITH PHOTOVOLTAIC PUMP FOR THE MUYANGE HEALTH CENTER AND PUBLIC WATER SUPPLY SPOT,Donor country-based NGO,Donor country-based NGO,2019-12-31
Germany,Sudan,LDCs,3.4740900000000003,0.0,STRENGTHENING RESILIENCE AND TRANSITIONAL DEVELOPMENT OF CONFLICT AND DROUGHT AFFECTED COMMUNITIES IN DARFUR,Donor country-based NGO,OXFAM - provider country office (OXFAM),2019-09-18
Germany,India,LMICs,5.79016,0.0,"ENVIRONMENT, CLIMATE AND WATER SECURITY",Public corporations,GIZ,2019-03-01
Germany,Kenya,LMICs,0.048756199999999986,0.0,EXPERT INFORMATION SEMINAR 'WATER AND SEWAGE' IN BAVARIA FOR SPECIALISTS AND EXECUTIVE STAFF,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2019-03-11
Germany,Egypt,LMICs,0.117202,0.0,"SEWAGE TREATMENT PLANTS AS A RESOURCE FOR WATER, ENERGY AND NUTRIENTS IN ARID ZONES ON THE EXAMPLE OF EGYPT",Donor Government,Donor Government,2019-11-28
Germany,Uganda,LDCs,0.00923587,0.0,"DRILLING OF PRODUCTIVE WATER WELL IN AOYALIRA, KARAMOJA REGION, UGANDA",Donor country-based NGO,Donor country-based NGO,2019-04-29
Germany,Colombia,UMICs,0.017365799999999997,0.0,COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2019-10-31
Germany,Tanzania,LDCs,6.9481899999999985,0.0,WATER SECURITY AND CLIMATE RESILIENCE IN URBAN AREAS IN TANZANIA,Public corporations,GIZ,2019-03-21
Germany,Kenya,LMICs,17.3705,0.0,WATER AND SANITATION TO PROTECT BIODIVERSITY,Central Government,Central Government,2019-12-30
Germany,Egypt,LMICs,6.9481899999999985,0.0,NATIONAL SOLID WASTE PROGRAMME,Public corporations,GIZ,2019-03-20
Germany,Bangladesh,LDCs,0.5211020000000001,0.0,"INTEGRATED PROJECT FOR SUSTAINABLE ARSENIC MITIGATION OF DRINKING WATER IN KALIGONJ UPAZILA, JHENAIDAH","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",2019-03-05
Germany,Tanzania,LDCs,0.0145904,0.0,DEVELOPMENT OF THE WATER SECTOR,Public corporations,GIZ,2019-12-31
Germany,Bolivia,LMICs,20.2655,0.0,WATER SUPPLY SUCRE III,Central Government,Central Government,2019-10-08
Germany,Ethiopia,LDCs,1.02254,0.0,"IMPROVING WATER SUPPLY BASIC SANITATION IN THE DIOCESE OF EMDEBIR, ETHIOPIA",Donor country-based NGO,Donor country-based NGO,2019-11-21
Germany,Burundi,LDCs,0.625337,0.0,SECTOR PROGRAMME WATER AND SANITATION,Public corporations,GIZ,2019-12-31
Germany,Uganda,LDCs,0.0115803,0.0,"CLEAN WATER FOR THE DISTRICT RAKAI, UGANDA",Donor country-based NGO,Donor country-based NGO,2019-12-06
Germany,Colombia,UMICs,45.7851,0.0,PROGRAMA DE PROTECCIÓN AMBIENTAL MUNICIPAL (SAVER),Central Government,Central Government,2019-12-19
Germany,Bolivia,LMICs,1.73705,0.0,SUMINISTRO DE AGUA POTABLE Y ELIMINACIÓN DE AGUAS RESIDUALES EN ÁREAS SUBURBANAS,Central Government,Central Government,2019-12-20
Germany,Ethiopia,LDCs,0.0218707,0.0,ANKE ENGOTAM CLEAN WATER SUPPLY PROJECT,Developing country-based NGO,Developing country-based NGO,2019-03-19
Germany,Bolivia,LMICs,0.30653,0.0,PROMOTION OF THE QUALITY INFRASTRUCTURE (QI) TO SUPPORT THE MEASUREMENT OF CONSUMPTION AND QUALITY OF DRINKING WATER AND WASTE WATER,Central Government,Central Government,2019-01-01
Germany,Tanzania,LDCs,0.0833783,0.0,IMPROVEMENT OF A COMPOSTING FACILITY FOR MARKET WASTE IN DAR ES SALAAM (KINONDONI MUNICIPALITY),Local Government,City State of Hamburg,2019-01-01
Germany,Lebanon,UMICs,0.5292399999999999,0.0,BIWAC III - TRAINING FOR TRAINEES OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION IN LEBANON,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2019-12-31
Germany,Egypt,LMICs,0.182345,0.0,"SEWAGE TREATMENT PLANTS AS A RESOURCE FOR WATER, ENERGY AND NUTRIENTS IN ARID ZONES ON THE EXAMPLE OF EGYPT","University, college or other teaching institution, research institute or think-tank",Higher education institution,2019-11-28
Germany,Bolivia,LMICs,0.00955288,0.0,REPAIR OF WATER SUPPLY PIPES AND CONSTRUCTION OF GREENHOUSES FOR AGRICULTURAL PRODUCTION MANCO CAPAC IN BOLIVIA,Recipient Government,Recipient Government,2019-03-07
Germany,Uganda,LDCs,0.173705,0.0,"INCREASED ACCESS TO WATER SUPPLY, IMPROVED HYGIENE AND ADEQUATE SANITATION FOR FISHER COMMUNITIESAT LAKE VICTORIA, MUKONO DISTRICT, UGANDA","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",2019-03-05
Germany,Ethiopia,LDCs,1.15803,0.0,"HELPING DEVELOPING COUNTRIES MANAGE WATER, CLIMATE, AND ADAPTATION (ETHIOPIA), PHASE II","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think tank",2019-11-28
Germany,Bolivia,LMICs,11.5803,0.0,SUMINISTRO DE AGUA POTABLE Y ELIMINACIÓN DE AGUAS RESIDUALES EN ÁREAS SUBURBANAS III,Central Government,Central Government,2019-12-20
Germany,Egypt,LMICs,5.79016,0.0,WATER SUPPLY AND WASTEWATER MANAGEMENT,Public corporations,GIZ,2019-06-25
Germany,Ethiopia,LDCs,0.0957889,0.0,SCIENTIFIC COOPERATION WITH OTHER COUNTRIES (NOT INCLUDED IN OTHER AREAS),"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2019-01-01
Germany,Bolivia,LMICs,8.68524,0.0,PERIAGUA - PROGRAMME FOR SUSTAINABLE DRINKING WATER AND SANITARY SERVICES IN SUB-URBAN AREAS III,Public corporations,GIZ,2019-11-25
Germany,Sudan,LDCs,0.24245500000000006,0.0,"SUSTAINABLE WATER AND HYGIENE IN RED SEA STATE, SUDAN","University, college or other teaching institution, research institute or think-tank","University, college or other teaching institution, research institute or think-tank",2019-03-05
Germany,Kenya,LMICs,0.411614,0.0,BIWAC III - TRAINING FOR TRAINEES OF THE BAVARIAN INSTITUTIONAL WATER COOPERATION IN KENYA,"University, college or other teaching institution, research institute or think-tank",Teaching institution/Research and development institute,2019-12-31
Germany,Tanzania,LDCs,0.0473531,0.0,MANAGER TRAINING FOR YOUNG TALENTS IN THE WATER SECTOR IN TANZANIA,Public corporations,GIZ,2019-02-21
Germany,Tanzania,LDCs,0.00926425,0.0,"IMPROVEMENT OF DRINKING WATER SUPPLY IN MAKUYUNI, TANZANIA",Donor country-based NGO,Donor country-based NGO,2019-07-05
Germany,Uganda,LDCs,1.38964,0.0,ENHANCED WATER SECURITY AND SANITATION,Public corporations,GIZ,2019-12-31
Germany,Bolivia,LMICs,23.1606,0.0,"AGUA POTABLE, SANEAMIENTO Y ALCANTARILLADO EN AREAS PERIURBANAS",Central Government,Central Government,2019-12-20
Germany,Colombia,UMICs,8.68524,0.0,GREEN JOBS - INCREASE OF THE WASTE RECYCLING RATE (SDG 12),Public corporations,GIZ,2019-10-17
Germany,Kenya,LMICs,16.2124,0.0,WATER AND SANITATION TO PROTECT BIODIVERSITY,Central Government,Central Government,2019-12-30
