"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1115226;"Germany";"Indonesia";"5";"738";"LMICs";0.26968400000000003;-0.0;"SUPPLY OF THE POPULATION WITH CLEAN DRINKING WATER ON ISLAND GROUP OF LEMUKUTAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Supply of the population with Clean Drinking Water on Island Group of Lemukutan";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-11-15";"2016-12-31";"Supply of the population with Clean Drinking Water on Island Group of Lemukutan";"2014-11-28";2037.6000000000001;1472.3999999999999;255129004.0;1910930.9375
1115233;"Germany";"Indonesia";"5";"738";"LMICs";0.27216399999999996;-0.0;"WATER, SANITATION AND CREDIT PROGRAMM FOR PURIALA, INDINESIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water, Sanitation and Credit Programm for Puriala, Indinesia";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-04-01";"2017-03-31";"Die Lebensbedingungen armer Familien in neun Dörfern sind in den Bereichen Gesundheit, Einkommen und politischer Partizipation verbessert";"2014-07-22";2037.6000000000001;1472.3999999999999;255129004.0;1910930.9375
1118072;"Germany";"Morocco";"5";"136";"LMICs";0.0138325;-0.0;"COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Cooperation with foreign research institutions (not included in other areas)";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2013-03-01";"2015-04-30";"Using Global Navigation Satellite System (GNSS) reflectometry for water level observation and soil humidity extraction in Morocco - Capacity building in the field of education and research";"2014-12-31";0.0;0.0;34192347.0;446550.0
1118119;"Germany";"Morocco";"5";"136";"LMICs";6.48008;-0.0;"INTEGRATED MANAGEMENT OF WATER RESOURCES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Integrated management of water resources";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2011-12-14";"2016-03-31";"The capacities of the Moroccan institutions for integrated and sustainable management of water resources are improved";"2014-12-31";0.0;0.0;34192347.0;446550.0
1119857;"Germany";"Iran";"5";"540";"UMICs";0.147977;-0.0;"INTEGRATED WATER RESOURCE MANAGEMENT";"Federal Ministry of Education and Research";"11";"140";"Integrated Water Resource Management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2010-09-01";"2015-02-28";"Collaborative project - Integrated water resources management in Isfahan, Iran -Zayandeh Rud basin -Sub-project 1 - Coordination - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2014-12-31";5526.0;4179.599999999999;77465753.0;1745150.0
1119858;"Germany";"Iran";"5";"540";"UMICs";0.08983660000000002;-0.0;"INTEGRATED WATER RESOURCE MANAGEMENT";"Federal Ministry of Education and Research";"11";"140";"Integrated Water Resource Management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Other";"Other";"2010-09-01";"2015-02-28";"Collaborative project - Integrated water resources management in Isfahan, Iran -Zayandeh Rud basin -Sub-project 3 - Water supply and sanitation - Viable technologies to protect resources (water, IWRM, land, forests, settlements) and eco-technologies in the Developing Country";"2014-12-31";5526.0;4179.599999999999;77465753.0;1745150.0
1120682;"Germany";"Jordan";"5";"549";"LMICs";1.86926;-0.0;"WATER RESOURCES MANAGEMENT PROGRAMME III (AC)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Resources Management Programme III (AC)";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-07-10";"2017-07-09";"Financing of the Water Resources Management Programme III (AC)";"2014-07-10";0.0;0.0;8920049.0;89320.0
1120684;"Germany";"Jordan";"5";"549";"LMICs";18.6926;-0.0;"WATER SUPPLY FOR SYRIAN REFUGEES III";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Supply for Syrian Refugees III";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-09-21";"2017-09-20";"Financing of the Water Supply for Syrian Refugees III";"2014-09-21";0.0;0.0;8920049.0;89320.0
1120686;"Germany";"Jordan";"5";"549";"LMICs";37.3851;-0.0;"WATER RESOURCES MANAGEMENT PROGRAMME III";"Kreditanstalt für Wiederaufbau";"13";"140";"Water Resources Management Programme III";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-07-10";"2022-07-08";"Cost-effective care for the population in the program areas with high-quality drinking water, improve sanitation and use of treated wastewater in agriculture.";"2014-07-10";0.0;0.0;8920049.0;89320.0
1120688;"Germany";"Jordan";"5";"549";"LMICs";1.86926;-0.0;"ADVICE TO REFUGEE HOSTING COMMUNITIES IN WASTE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Advice to refugee hosting communities in waste management";"Waste management/disposal";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2014-06-16";"2016-06-30";"Support to Jordan communities realising communal services e.g. waste management";"2014-06-16";0.0;0.0;8920049.0;89320.0
1120690;"Germany";"Jordan";"5";"549";"LMICs";8.10011;-0.0;"DECENTRALIZED WASTEWATER MANAGEMENT FOR CLIMATE CHANGE ADAPTION IN JORDAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Decentralized Wastewater Management for Climate Change Adaption in Jordan";"Basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2014-06-10";"2019-06-30";"Competencies in decentralized wastewater management to adapt to climate change are enhanced";"2014-06-10";0.0;0.0;8920049.0;89320.0
1120693;"Germany";"Jordan";"5";"549";"LMICs";4.98468;-0.0;"DECENTRALISED SEWAGE MANAGEMENT - WASH AT SCHOOLS IN TAKING UP MUNICIPALITIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Decentralised sewage management - WASH at schools in taking up municipalities";"Basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2015-01-01";"2017-12-31";"The sewage and hygiene management in overcrowded schools in taking up municipalities is improved.";"2014-12-10";0.0;0.0;8920049.0;89320.0
1120694;"Germany";"Jordan";"5";"549";"LMICs";12.4617;-0.0;"DRINKING WATER CARE OF SYRIAN REFUGEES AND TAKING UP MUNICIPALITIES IN JORDAN - AQIB PIPELINE";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Drinking water care of Syrian refugees and taking up municipalities in Jordan - Aqib pipeline";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2015-01-01";"2017-12-31";"Care of Syrian refugees and local population in the north of Jordan with drinking water";"2014-12-02";0.0;0.0;8920049.0;89320.0
1120695;"Germany";"Jordan";"5";"549";"LMICs";3.11543;-0.0;"IMPROVEMENT OF COMUNAL WATER EFFICIENCY THROUGH COOPERATION WITH RELIGIOUS AUTHORITIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Improvement of comunal water efficiency through cooperation with religious authorities";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2015-01-01";"2017-12-31";"Sensibilisierung der einheimischen Bevölkerung und der syrischen Flüchtlinge für einen sparsamen Umgang mit Wasser durch religiöse Unterweisung über Moscheen und breit angelegte Massenmedien.";"2014-12-09";0.0;0.0;8920049.0;89320.0
1122361;"Germany";"Burkina Faso";"5";"287";"LDCs";6.23085;-0.0;"WATER SUPPLY AND SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2014-01-06";"2017-01-05";"The project aims to ensure all year supply of the local population in the project area with clean drinking water.";"2014-01-06";0.0;0.0;17586017.0;274220.0
1122374;"Germany";"Burkina Faso";"5";"287";"LDCs";0.0595595;-0.0;"CONSTRUCTION OF A WATERRESERVOIR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Construction of a Waterreservoir";"Water supply - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-10-01";"2015-07-31";"Construction of a Waterreservoir";"2014-09-23";0.0;0.0;17586017.0;274220.0
1122375;"Germany";"Burkina Faso";"5";"287";"LDCs";0.048233;-0.0;"BUILDING OF 6 DRILLED WELLS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Building of 6 drilled wells";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-08-01";"2015-02-28";"Building of 6 drilled wells";"2014-10-28";0.0;0.0;17586017.0;274220.0
1122383;"Germany";"Burkina Faso";"5";"287";"LDCs";0.252592;-0.0;"DRINKING WATER AND WATER AND SOIL MANAGEMENT BURKINA FASO";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Drinking Water and Water and Soil Management Burkina Faso";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-09-01";"2017-03-31";"Drinking Water and Water and Soil Management Burkina Faso";"2014-07-23";0.0;0.0;17586017.0;274220.0
1124285;"Germany";"Afghanistan";"5";"625";"LDCs";0.286619;-0.0;"HUMANITARIAN ASSISTANCE IMPROVING DRINKING WATER SUPPLY";"Foreign Office";"11";"140";"Humanitarian Assistance Improving drinking water supply";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-08-01";"2016-07-31";"Improvement of drinking water supply and sanitation facilities in three districts of Faryab province";"2014-08-01";0.0;0.0;33370794.0;652860.0
1124331;"Germany";"Afghanistan";"5";"625";"LDCs";0.0349152;-0.0;"CAWA - WATER IN CENTRAL ASIA";"Foreign Office";"11";"140";"CAWA - Water in Central Asia";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Other";"Other";"2014-06-26";"2014-12-31";"With CAWa the GFZ (German Research Centre for Geosciences) will create a reliable data base to objectify the political debate and build up a cross-border trust";"2014-06-26";0.0;0.0;33370794.0;652860.0
1124335;"Germany";"Afghanistan";"5";"625";"LDCs";1.8567900000000002;-0.0;"WASH (WATER, SANITATION AND HYGIENE) TAKHAR+BADAKHSHAN, PHASE 3";"Foreign Office";"11";"140";"WASH (water, sanitation and hygiene) Takhar+Badakhshan, phase 3";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2014-08-01";"2014-12-31";"Building the resilience of rural lives and livelihoods in north-eastern Afghanistan through drinking water supply and hygiene devices, implemented by Mission East";"2014-08-01";0.0;0.0;33370794.0;652860.0
1124355;"Germany";"Afghanistan";"5";"625";"LDCs";4.98468;-0.0;"PROGRAMME FOR INSTITIONAL STRENGTHENING AND CAPACITY BUILDING IN WATER SUPPLY";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programme for Institional strengthening and capacity building in water supply";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GIZ";"2014-07-11";"2016-12-31";"The institutional, organisational and legal frame conditions for a sustainable urban water management in Afghanistan have improved";"2014-07-11";0.0;0.0;33370794.0;652860.0
1124392;"Germany";"Afghanistan";"5";"625";"LDCs";0.00343819;-0.0;"REGIONAL RESEARCH NETWORK WATER IN AFG";"Foreign Office";"11";"140";"Regional Research Network Water in AFG";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Other";"Other";"2012-05-05";"2014-12-31";"Establishment of the scientific and technical basic principles for sustainable  and transnational water management in Afghanistan, promote regional cooperation and prevention of conflict";"2014-12-31";0.0;0.0;33370794.0;652860.0
1125682;"Germany";"Syrian Arab Republic";"5";"573";"LMICs";1.24617;-0.0;"SOLID WASTE MANAGEMENT SUPPORT IN AFFECTED SYRIAN CITIES";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Solid Waste Management Support in Affected Syrian Cities";"Waste management/disposal";"I.4. Water Supply & Sanitation";"United Nations Human Settlement Programme";"United Nations Human Settlement Programme (UN Habitat)";"";"";"Solid Waste Management Support in Affected Syrian Cities";"2014-12-05";0.0;0.0;18715672.0;185180.0
1126333;"Germany";"Tunisia";"5";"139";"LMICs";0.00526382;-0.0;"COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Cooperation with foreign research institutions (not included in other areas)";"Basic sanitation";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Teaching institution/Research and development institute";"2014-03-01";"2015-12-31";"Improving water and nutrient efficiency in coastal and continental oases in Tunesia through increased humus storage and changes in the human quality - Capacity building in the field of education and research";"2014-12-31";0.0;0.0;11063201.0;163610.0
1126336;"Germany";"Tunisia";"5";"139";"LMICs";0.0178252;-0.0;"COOPERATION WITH FOREIGN RESEARCH INSTITUTIONS (NOT INCLUDED IN OTHER AREAS)";"Federal Ministry of Education and Research";"11";"140";"Cooperation with foreign research institutions (not included in other areas)";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2014-02-01";"2015-12-31";"Integrated management of conventional and non-conventional water resources in a semi-arid catchment - Preparatory measures - Capacity building in the field of education and research";"2014-12-31";0.0;0.0;11063201.0;163610.0
