"";"DonorName";"RecipientName";"DonorCode";"RecipientCode";"IncomegroupName";"USD_Commitment_Defl";"USD_Received_Defl";"ShortDescription";"AgencyName";"FlowCode";"SectorCode";"ProjectTitle";"PurposeName";"SectorName";"ChannelName";"ChannelReportedName";"ExpectedStartDate";"CompletionDate";"LongDescription";"CommitmentDate";"USD_GrantEquiv";"USD_Disbursement_Defl";"Recipientstat SI.SPR.PCAP";"Recipientstat SI.POV.XPND.MD";"Recipientstat SP.POP.TOTL";"Recipientstat AG.SRF.TOTL.K2"
1249104;"Germany";"Tanzania";"5";"282";"LDCs";0.0296122;-0.0;"CONSULTANCY WITH REGARD TO FINANCIAL MANAGEMENT OF ZANZIBAR MUNICIPAL COUNCIL'S WASTE AND WATER SECTION.";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Consultancy with regard to financial management of Zanzibar Municipal Council's waste and water section.";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Consultancy with regard to financial management of Zanzibar Municipal Council's waste and water section.";"";"";0.0296122;"";"";"";""
1249107;"Germany";"Tanzania";"5";"282";"LDCs";0.0217245;-0.0;"ESTABLISHMENT OF AN EFFECTIVE, EFFICIENT AND SYSTEMATIC OPERATION AND MAINTENANCE SYSTEM";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Establishment of an effective, efficient and systematic operation and maintenance system";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Establishment of an effective, efficient and systematic operation and maintenance system";"";"";0.0217245;"";"";"";""
1249516;"Germany";"Tanzania";"5";"282";"LDCs";0.0497963;-0.0;"CONSTRUCTION OF A DRINKING WATER SYSTEM IN MBATI/ TANZANIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Construction of a drinking water system in Mbati/ Tanzania";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Construction of a drinking water system in Mbati/ Tanzania";"";"";0.0497963;"";"";"";""
1249526;"Germany";"Ethiopia";"5";"238";"LDCs";0.145777;-0.0;"SUPPLY OF POTABLE WATER FOR JARREE";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Supply of potable water for Jarree";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Supply of potable water for Jarree";"";"";0.0291554;"";"";"";""
1249537;"Germany";"Tanzania";"5";"282";"LDCs";0.0271888;-0.0;"PROVIDING FRESH WATER AND IMPROVEMENT OF PUBLIC HEALTH";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Providing fresh water and improvement of public health";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Providing fresh water and improvement of public health";"";"";0.0271888;"";"";"";""
1249547;"Germany";"Ethiopia";"5";"238";"LDCs";0.335541;-0.0;"WATER SUPPLY SYSTEM FOR GINAGER TOWN, ETHIOPIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply system for Ginager town, Ethiopia";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Water supply system for Ginager town, Ethiopia";"";"";0.119511;"";"";"";""
1249952;"Germany";"Rwanda";"5";"266";"LDCs";0.00980522;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.00980522;"";"";"";""
1249958;"Germany";"Kenya";"5";"248";"LMICs";0.0259299;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0259299;"";"";"";""
1249960;"Germany";"Uganda";"5";"285";"LDCs";0.0107148;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0107148;"";"";"";""
1249962;"Germany";"Tanzania";"5";"282";"LDCs";0.0450889;-0.0;"ENHANCING CAPACITY OF REGIONAL INSTITUTIONS FOR INTEGRATED WATER RESOURCES MANAGEMENT IN SHARED WATER COURSES IN SADC/SUB SAHARA AFRICA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Enhancing capacity of regional institutions for integrated water resources management in shared water courses in SADC/Sub Sahara Africa";"";"";0.0450889;"";"";"";""
1250015;"Germany";"Bolivia";"5";"428";"LMICs";0.0323437;-0.0;"MANAGEMENT OF MUNICIPAL WATER UTILITIES (LATIN AMERICA)";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Management of municipal water utilities (Latin America)";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Management of municipal water utilities (Latin America)";"";"";0.0323437;"";"";"";""
1250221;"Germany";"Kenya";"5";"248";"LMICs";0.0297184;-0.0;"WATER SUPPLY FOR THE SCHOOL AND THE COMMUNITY, LOITOKITOK, KENYA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply for the school and the community, Loitokitok, Kenya";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Water supply for the school and the community, Loitokitok, Kenya";"";"";0.0;"";"";"";""
1250236;"Germany";"Tanzania";"5";"282";"LDCs";0.0308697;-0.0;"CONSTRUCTION AND INSTALLATION OF A COMPREHENSIVE WATER SUPPLY NETWORK TO THE MSARENI PRIMARY SCHOOL, KILIMANJARO REGION, TANZANIA";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Construction and installation of a comprehensive water supply network to the Msareni Primary School, Kilimanjaro Region, Tanzania";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"";"";"Construction and installation of a comprehensive water supply network to the Msareni Primary School, Kilimanjaro Region, Tanzania";"";"";0.0;"";"";"";""
1251009;"Germany";"Bolivia";"5";"428";"LMICs";0.103366;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.103366;"";"";"";""
1251010;"Germany";"Bolivia";"5";"428";"LMICs";0.0172262;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.0172262;"";"";"";""
1251011;"Germany";"Bolivia";"5";"428";"LMICs";0.103075;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.103075;"";"";"";""
1251012;"Germany";"Bolivia";"5";"428";"LMICs";0.0810481;-0.0;"WATER RESOURCES PROTECTION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources protection";"Water resources conservation (including data collection)";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources protection";"";"";0.0810481;"";"";"";""
1251067;"Germany";"Kenya";"5";"248";"LMICs";0.137747;-0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources policy and administrative management";"";"";0.137747;"";"";"";""
1251068;"Germany";"Kenya";"5";"248";"LMICs";0.192951;-0.0;"WATER SUPPLY AND SANITATION - LARGE SYSTEMS";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water supply and sanitation - large systems";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water supply and sanitation - large systems";"";"";0.192951;"";"";"";""
1252362;"Germany";"Sudan";"5";"278";"LDCs";1.3279;-0.0;"DEVELOPMENT OF THE URBAN WATER AND SANITATION SECTOR IN SOUTHERN SUDAN";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Development of the urban water and sanitation sector in Southern Sudan";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2008-11-19";"2013-12-31";"The urban population has better access to clean drinking water and sanitation services.";"";"";1.63713;"";"";"";""
1252519;"Germany";"Burundi";"5";"228";"LDCs";17.2627;-0.0;"PROGRAMM D'EAU IIB";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programm d'Eau IIb";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-12-15";"2013-12-14";"Programme Sectoriel Eau Phase II b";"2010-07-27";"";6.25409;0.0;0.0;8675602.0;27830.0
1253951;"Germany";"Tanzania";"5";"282";"LDCs";0.0199185;-0.0;"REPRESENTATION OF 'HAMBURG WASSER'.";"Federal states and local governments";"11";"140";"Representation of 'Hamburg Wasser'.";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Federal State";"2010-07-01";"2011-06-30";"Representation of 'Hamburg Wasser'.";"";"";0.00995925;"";"";"";""
1254139;"Germany";"Bangladesh";"5";"666";"LDCs";0.0597555;-0.0;"MEGACITIES - MEGA CHALLENGE INFORMAL DYNAMICS OF GLOBAL CHANGE";"Federal states and local governments";"11";"140";"Megacities - Mega challenge informal dynamics of global change";"River basins development";"I.4. Water Supply & Sanitation";"University, college or other teaching institution, research institute or think-tank";"Higher education institution";"2010-04-01";"2012-03-31";"Impact of climate change on flooding in Dhaka";"";"";0.0597555;"";"";"";""
1254373;"Germany";"Uganda";"5";"285";"LDCs";0.00995925;-0.0;"CONSTRUCTION OF SIX WELLS IN THE VILLAGES KAMAGGWA-NSEGE, SSUNGA, KITTANSWA-BUYINJA, KYANGO-KAZO, KIGATTO IN KITOVU, KIKONDO IN KABUWOKO IN UGANDA";"Federal states and local governments";"11";"140";"Construction of six wells in the villages Kamaggwa-Nsege, Ssunga, Kittanswa-Buyinja, Kyango-Kazo, Kigatto in Kitovu, Kikondo in Kabuwoko in Uganda";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2010-06-01";"2011-02-28";"Construction of 6 wells in Uganda";"";"";0.00995925;"";"";"";""
1254378;"Germany";"Tanzania";"5";"282";"LDCs";0.013279;-0.0;"PURCHASING OF A LANDCRUISER DOUBLE CABIN FOR TRANSPORT OF WATER TO 5 VILLAGES IN TANZANIA";"Federal states and local governments";"11";"140";"Purchasing of a Landcruiser Double Cabin for transport of water to 5 villages in Tanzania";"Basic drinking water supply";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Federal State";"2010-07-01";"2011-06-30";"Purchasing of a vehicle for water supply in Tanzania";"";"";0.013279;"";"";"";""
1254414;"Germany";"Burundi";"5";"228";"LDCs";0.013279;-0.0;"RECYCLING-ORIENTED SANITATION IN GATUMBA, BURUNDI";"Federal states and local governments";"11";"140";"Recycling-oriented sanitation in Gatumba, Burundi";"Basic sanitation";"I.4. Water Supply & Sanitation";"Donor country-based NGO";"Donor country-based NGO";"2010-11-01";"2011-07-31";"Providing of simple and environmentally friendly sanitation in Burundi";"";"";0.013279;"";"";"";""
1254472;"Germany";"Ethiopia";"5";"238";"LDCs";0.0628677;-0.0;"ADVANCED TRAINING SEMINAR FOR ENTREPRENEURS 'WASTE AND SEWAGE WATER MANAGEMENT WITH RENEWABLE ENERGY, ETHIOPIA'.";"Federal states and local governments";"11";"140";"Advanced training seminar for entrepreneurs 'waste and sewage water management with renewable energy, Ethiopia'.";"Education and training in water supply and sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"2010-06-21";"2010-07-02";"co-financing of a technology transfer seminar environmental technologies";"";"";0.0628677;"";"";"";""
1255313;"Germany";"Tanzania";"5";"282";"LDCs";53.116;-0.0;"WATER SECTOR DEVELOPMENT PROGRAM II";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water Sector Development Program II";"Water supply and sanitation - large systems";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"KfW";"2010-08-31";"2013-08-30";"The Water Sector Development Programme II continues the German co-financing to the Water Basket which was established with the start of the fiscal year 2007/08 in July 2007.";"2010-02-16";"";17.5978;0.0;0.0;44346525.0;947300.0
1255375;"Germany";"Tanzania";"5";"282";"LDCs";5.3116;-0.0;"PROGRAMME DEVELOPMENT OF THE WATER SECTOR";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Programme Development of the Water Sector";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"GTZ";"2008-05-30";"2013-12-31";"Programme Development of the Water Sector";"";"";3.25668;"";"";"";""
1255549;"Germany";"Tanzania";"5";"282";"LDCs";0.317538;-0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Basic drinking water supply and basic sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Basic drinking water supply and basic sanitation";"";"";0.317538;"";"";"";""
1255616;"Germany";"Kenya";"5";"248";"LMICs";0.0664469;-0.0;"BASIC DRINKING WATER SUPPLY AND BASIC SANITATION";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Basic drinking water supply and basic sanitation";"Basic drinking water supply and basic sanitation";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Basic drinking water supply and basic sanitation";"";"";0.0664469;"";"";"";""
1255658;"Germany";"Uganda";"5";"285";"LDCs";0.109809;-0.0;"WATER RESOURCES POLICY AND ADMINISTRATIVE MANAGEMENT";"Bundesministerium für Wirtschaftliche Zusammenarbeit und Entwicklung";"11";"140";"Water resources policy and administrative management";"Water sector policy and administrative management";"I.4. Water Supply & Sanitation";"Public Sector Institutions";"Public sector institutions";"";"";"Water resources policy and administrative management";"";"";0.109809;"";"";"";""
